Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,Geo_Code,Claim,   .,1,2,3,4,5,6,7,8,9,>=10,paint_fence,month
H16087,2013,1.0,0,0,1,0.0,0,2407.0,2,2010.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H16637,2014,1.0,0,0,1,0.0,0,10207.0,2,1970.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,12
H1773,2012,1.0,1,0,0,1.0,1,210.0,2,-1.0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H19130,2012,0.06557377,0,0,1,0.0,0,2397.0,2,2011.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2
H2288,2016,0.99726776,0,0,1,0.0,0,1140.0,2,1900.0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,12
H2820,2012,1.0,0,0,1,0.0,0,1100.0,2,1960.0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,12
H6447,2013,1.0,0,0,1,0.0,0,166.0,2,1960.0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H14887,2015,1.0,0,1,0,1.0,1,6270.0,2,1960.0,15,1,1,0,0,0,0,0,0,0,0,0,0,1,12
H15234,2013,1.0,0,0,1,0.0,0,380.0,2,2008.0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H16750,2012,1.0,0,0,1,0.0,0,1010.0,2,1980.0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H16751,2013,1.0,0,0,1,0.0,0,1010.0,2,1980.0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H17452,2012,1.0,0,0,1,0.0,0,100.0,2,1930.0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H17453,2014,0.49589041100000003,0,0,1,0.0,0,100.0,2,1930.0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,6
H309,2012,1.0,0,0,0,1.0,1,445.0,2,1960.0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H310,2015,1.0,0,0,0,1.0,1,445.0,2,1960.0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H454,2012,1.0,0,0,0,1.0,1,7200.0,2,1980.0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H455,2013,1.0,0,0,0,1.0,1,7200.0,2,1980.0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H4837,2013,1.0,0,0,0,1.0,1,6000.0,2,1980.0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,12
H6949,2013,1.0,0,0,1,0.0,0,2225.0,2,1995.0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,12
H6950,2014,1.0,0,0,1,0.0,0,2225.0,2,1995.0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,12
H7017,2012,1.0,0,0,0,1.0,1,850.0,2,1988.0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H706,2013,1.0,0,0,1,0.0,0,335.0,2,1950.0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H14463,2016,0.99726776,0,1,0,1.0,1,1300.0,2,1988.0,19,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H1530,2013,1.0,0,0,1,0.0,0,3147.0,2,1960.0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H1531,2015,1.0,0,0,1,0.0,0,3147.0,2,1960.0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H1532,2015,1.0,0,0,1,0.0,0,700.0,2,1988.0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H15450,2015,1.0,0,0,1,0.0,0,2100.0,2,2009.0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H1633,2013,1.0,0,0,1,0.0,0,480.0,2,1970.0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H1634,2014,1.0,0,0,1,0.0,0,632.0,2,1970.0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H1635,2015,1.0,0,0,1,0.0,0,632.0,2,1970.0,19,1,0,0,0,1,0,0,0,0,0,0,0,0,12
H1636,2013,1.0,0,0,1,0.0,0,520.0,2,1970.0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H1639,2015,1.0,0,0,1,0.0,0,1398.0,2,1970.0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H1641,2015,1.0,0,0,1,0.0,0,1590.0,2,1970.0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,12
H1644,2016,1.0,0,0,1,0.0,0,728.0,2,1968.0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H1645,2012,1.0,0,0,1,0.0,0,2800.0,2,1970.0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,12
H1854,2013,1.0,0,0,1,0.0,0,1677.0,2,1970.0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H1855,2016,0.99726776,0,0,1,0.0,0,1677.0,2,1970.0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H3365,2013,1.0,0,0,1,0.0,0,1000.0,2,1998.0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H3366,2015,1.0,0,0,1,0.0,0,1000.0,2,1998.0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H6370,2014,1.0,0,0,0,1.0,1,1630.0,2,1988.0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H6371,2016,0.99726776,0,0,0,1.0,1,1630.0,2,1988.0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H15359,2012,1.0,0,0,1,0.0,0,499.0,2,2007.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H15770,2014,1.0,0,0,1,0.0,0,1700.0,2,2009.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,12
H19676,2016,1.0,0,0,1,0.0,0,1011.0,2,2014.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H18525,2014,1.0,0,0,1,0.0,0,991.0,2,2012.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H2480,2013,0.0,0,0,0,1.0,1,1750.0,2,-1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
H19853,2016,0.893442623,0,0,1,0.0,0,864.0,2,1950.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10
H13414,2016,0.99726776,0,1,0,1.0,1,2000.0,2,1988.0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H14199,2013,0.468493151,0,1,0,1.0,1,800.0,2,1988.0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,6
H14877,2014,1.0,0,1,0,1.0,1,600.0,2,1988.0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H14905,2013,1.0,0,1,0,1.0,1,840.0,2,1980.0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H14921,2015,1.0,0,1,0,1.0,1,2800.0,2,1988.0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H14922,2013,1.0,0,1,0,1.0,1,1050.0,2,1988.0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H16787,2013,1.0,0,0,1,0.0,0,1680.0,2,2007.0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H4147,2014,1.0,0,0,0,1.0,1,560.0,2,1980.0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H4208,2012,1.0,0,0,0,1.0,1,1500.0,2,1980.0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H4209,2013,0.15890411,0,0,0,1.0,1,1500.0,2,1980.0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,3
H4344,2012,1.0,0,1,0,1.0,1,580.0,2,1980.0,14,1,1,0,0,0,0,0,0,0,0,0,0,1,12
H4345,2012,1.0,0,1,0,1.0,1,300.0,2,1980.0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H4346,2013,1.0,0,0,0,1.0,1,940.0,2,1980.0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H4517,2012,1.0,0,1,0,1.0,1,600.0,2,1980.0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H13963,2012,1.0,0,1,0,1.0,1,1989.0,2,1980.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H17611,2015,1.0,0,0,1,0.0,0,1171.0,2,2011.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H14845,2014,0.884931507,0,0,1,0.0,0,2535.0,2,1980.0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,10
H15166,2013,1.0,0,0,0,0.0,0,1500.0,2,1975.0,28,1,0,0,0,0,0,0,0,0,0,0,1,0,12
H15185,2014,1.0,0,0,1,0.0,0,820.0,2,1950.0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H15417,2013,1.0,0,0,1,0.0,0,4400.0,2,1990.0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,12
H15867,2013,0.16164383599999999,0,0,1,0.0,0,3350.0,2,1986.0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,3
H18070,2014,1.0,0,0,1,0.0,0,1300.0,2,1990.0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H18414,2012,0.713114754,0,0,1,0.0,0,2200.0,2,1988.0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,8
H18415,2013,0.41369863,0,0,1,0.0,0,2200.0,2,1988.0,28,1,0,0,0,0,0,0,0,1,0,0,0,0,5
H18619,2012,0.50273224,0,0,1,0.0,0,4250.0,2,1977.0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,6
H2423,2012,1.0,0,0,1,0.0,0,600.0,2,1960.0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H2769,2014,1.0,0,0,1,0.0,0,990.0,2,1960.0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H3096,2014,1.0,0,0,0,1.0,1,3275.0,2,1980.0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,12
H3262,2016,0.99726776,0,0,0,1.0,1,2400.0,2,1980.0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,12
H3297,2014,1.0,0,0,1,0.0,0,750.0,2,1990.0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H3298,2015,1.0,0,0,1,0.0,0,750.0,2,1990.0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H3311,2016,0.99726776,0,0,1,0.0,0,590.0,2,1988.0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H3316,2012,1.0,0,0,1,0.0,0,1050.0,2,1960.0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H3317,2014,1.0,0,0,1,0.0,0,1050.0,2,1960.0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H3325,2016,0.494535519,0,0,1,0.0,0,450.0,2,1988.0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,6
H3332,2016,0.99726776,0,0,1,0.0,0,480.0,2,1960.0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H3344,2013,0.6328767120000001,0,0,0,1.0,1,1700.0,2,1988.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,7
H3357,2014,0.49589041100000003,0,0,1,0.0,0,400.0,2,1988.0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,6
H4506,2012,1.0,1,0,0,1.0,1,280.0,2,-1.0,28,1,1,0,0,0,0,0,0,0,0,0,0,1,12
H5521,2015,1.0,0,0,1,0.0,0,1600.0,2,1988.0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H7310,2015,1.0,0,0,1,0.0,0,1400.0,2,1990.0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H7312,2012,1.0,0,0,0,1.0,1,1220.0,2,1980.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H7313,2012,0.0,0,0,0,1.0,1,800.0,2,1980.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1
H7314,2013,0.0,0,0,0,1.0,1,800.0,2,1980.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1
H2478,2013,1.0,0,0,0,1.0,1,965.0,2,1988.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H2479,2016,0.99726776,0,0,0,1.0,1,965.0,2,1988.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H14548,2013,1.0,0,1,0,1.0,1,980.0,2,1988.0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H14962,2012,1.0,0,1,0,1.0,1,900.0,2,-1.0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H1637,2012,1.0,0,0,0,1.0,1,474.0,2,1988.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H2282,2014,0.47123287700000005,0,0,0,1.0,1,465.0,2,1980.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,6
H4148,2012,1.0,0,0,0,1.0,1,570.0,2,1980.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,12
H6987,2012,1.0,0,1,0,1.0,1,350.0,2,1960.0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H7294,2012,1.0,0,0,0,1.0,1,1750.0,2,1980.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,12
H2427,2012,1.0,0,0,1,0.0,0,400.0,1,1980.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H2428,2016,0.99726776,0,0,1,0.0,0,400.0,1,1980.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H3187,2013,1.0,0,0,0,1.0,1,420.0,1,1960.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H3188,2015,1.0,0,0,0,1.0,1,420.0,1,1960.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H5154,2012,1.0,0,0,1,0.0,0,6600.0,1,2000.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H12886,2014,1.0,1,1,0,1.0,1,3500.0,1,1988.0,7,0,1,0,0,0,0,0,0,0,0,0,0,2,12
H16893,2012,1.0,0,0,1,0.0,0,5490.0,1,1970.0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H2570,2012,1.0,0,0,1,0.0,0,600.0,1,1990.0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H2571,2016,0.99726776,0,0,1,0.0,0,600.0,1,1990.0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H328,2013,0.747945205,0,0,1,0.0,0,2985.0,1,1960.0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,8
H4893,2015,1.0,0,0,1,0.0,0,1050.0,1,2000.0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H5840,2014,0.0,1,0,0,1.0,1,630.0,1,-1.0,7,1,1,0,0,0,0,0,0,0,0,0,0,1,1
H15017,2013,1.0,0,1,0,1.0,1,1558.0,1,1988.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,12
H15018,2016,0.99726776,0,1,0,1.0,1,1558.0,1,1988.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H13964,2015,1.0,0,0,1,0.0,0,1200.0,1,1960.0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H15510,2014,1.0,0,0,1,0.0,0,1800.0,1,2009.0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H15993,2014,1.0,0,0,1,0.0,0,4575.0,1,1975.0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,12
H16085,2015,1.0,0,0,1,0.0,0,2250.0,1,1980.0,28,1,0,0,0,1,0,0,0,0,0,0,0,0,12
H16086,2016,1.0,0,0,1,0.0,0,2250.0,1,1980.0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H16457,2013,1.0,0,0,1,0.0,0,3781.0,1,1970.0,28,1,0,0,0,0,0,1,0,0,0,0,0,0,12
H19414,2015,1.0,0,0,1,0.0,0,3500.0,1,2014.0,28,1,0,0,0,0,1,0,0,0,0,0,0,0,12
H19885,2016,0.836065574,0,0,1,0.0,0,1400.0,1,1963.0,28,1,0,0,0,0,1,0,0,0,0,0,0,0,9
H2279,2014,1.0,0,0,1,0.0,0,600.0,1,1990.0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H2569,2013,0.665753425,0,0,0,1.0,1,4070.0,1,1980.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,8
H303,2013,1.0,0,0,0,1.0,1,1356.0,1,1980.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H304,2015,1.0,0,0,0,1.0,1,1356.0,1,1980.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H319,2013,1.0,0,0,1,0.0,0,3910.0,1,1960.0,28,1,0,0,0,0,0,1,0,0,0,0,0,0,12
H320,2016,0.99726776,0,0,1,0.0,0,3910.0,1,1960.0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H329,2012,1.0,0,0,1,0.0,0,450.0,1,1950.0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H330,2013,0.747945205,0,0,1,0.0,0,450.0,1,1950.0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,8
H331,2015,1.0,0,0,1,0.0,0,450.0,1,1950.0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H350,2013,1.0,0,0,0,1.0,1,1740.0,1,1980.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H3556,2015,1.0,0,0,1,0.0,0,2760.0,1,1970.0,28,1,0,0,0,0,1,0,0,0,0,0,0,0,12
H4021,2013,1.0,0,0,1,0.0,0,3200.0,1,1980.0,28,1,0,0,0,0,1,0,0,0,0,0,0,0,12
H4378,2014,1.0,0,0,1,0.0,0,3625.0,1,1998.0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H4649,2013,1.0,0,0,1,0.0,0,1798.0,1,1960.0,28,1,0,0,0,0,0,1,0,0,0,0,0,0,12
H5838,2012,1.0,0,0,1,0.0,0,2150.0,1,1983.0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H5839,2013,0.747945205,0,0,1,0.0,0,2150.0,1,1983.0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,8
H6452,2016,0.99726776,0,1,0,1.0,1,4200.0,1,1980.0,28,1,1,0,0,0,0,0,0,0,0,0,0,1,12
H6578,2013,1.0,0,0,1,0.0,0,1330.0,1,1954.0,28,1,0,0,0,0,1,0,0,0,0,0,0,0,12
H6579,2015,1.0,0,0,1,0.0,0,1330.0,1,1954.0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H7142,2013,1.0,0,0,1,0.0,0,992.0,1,2003.0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H6393,2013,1.0,0,0,1,0.0,0,1200.0,1,1900.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H12953,2013,1.0,0,1,0,1.0,1,450.0,2,1980.0,83,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H12993,2012,1.0,0,1,0,1.0,1,4100.0,2,1980.0,83,1,1,0,0,0,0,0,0,0,0,0,0,1,12
H13023,2016,0.99726776,0,0,1,0.0,0,2300.0,2,1750.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H13618,2012,1.0,0,1,0,1.0,1,2000.0,2,1988.0,83,1,1,0,0,0,0,0,0,0,0,0,0,1,12
H13788,2014,1.0,0,0,1,0.0,0,2016.0,2,2008.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H13808,2012,1.0,0,0,1,0.0,0,1500.0,2,2008.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H13989,2016,1.0,0,1,0,1.0,1,910.0,2,1980.0,83,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H14642,2013,1.0,0,1,0,1.0,1,580.0,2,1988.0,83,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H15948,2016,1.0,0,0,1,0.0,0,3015.0,2,2007.0,83,0,0,0,0,0,0,0,1,0,0,0,0,0,12
H15961,2014,1.0,0,0,1,0.0,0,4930.0,2,1994.0,83,1,0,0,0,0,0,1,0,0,0,0,0,0,12
H16093,2012,1.0,0,0,1,0.0,0,1554.0,2,2010.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H16094,2013,1.0,0,0,1,0.0,0,1554.0,2,2010.0,83,1,0,0,0,0,1,0,0,0,0,0,0,0,12
H17592,2016,0.99726776,0,0,1,0.0,0,2500.0,2,2011.0,83,0,0,0,0,0,0,0,0,1,0,0,0,0,12
H17648,2015,1.0,0,0,1,0.0,0,700.0,2,1930.0,83,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H18345,2016,1.0,0,0,1,0.0,0,3805.0,1,1970.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H18586,2014,1.0,0,0,1,0.0,0,2700.0,2,1967.0,83,1,0,0,0,1,0,0,0,0,0,0,0,0,12
H18722,2013,1.0,0,0,1,0.0,0,2620.0,2,2012.0,83,1,0,0,0,0,0,0,1,0,0,0,0,0,12
H19244,2015,1.0,0,0,1,0.0,0,600.0,2,1960.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H2259,2015,1.0,0,0,1,0.0,0,4955.0,2,1985.0,83,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H2260,2016,0.99726776,0,0,1,0.0,0,4955.0,2,1985.0,83,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H2343,2013,1.0,0,0,1,0.0,0,1210.0,1,1970.0,83,1,0,0,0,1,0,0,0,0,0,0,0,0,12
H2362,2012,1.0,0,0,1,0.0,0,1300.0,2,2000.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H2488,2012,1.0,0,0,1,0.0,0,650.0,2,1900.0,83,0,0,0,0,0,0,0,1,0,0,0,0,0,12
H254,2013,0.0,0,0,0,1.0,1,1083.0,2,-1.0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,1
H2566,2013,1.0,0,0,1,0.0,0,2050.0,2,1970.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H2568,2016,0.99726776,0,0,1,0.0,0,2650.0,2,1960.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H259,2012,1.0,0,0,0,1.0,1,3950.0,1,1980.0,83,1,1,0,0,0,0,0,0,0,0,0,0,0,12
H2600,2012,1.0,0,0,0,1.0,1,800.0,2,1980.0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H2722,2013,1.0,0,0,1,0.0,0,600.0,2,1960.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H276,2012,1.0,0,0,1,0.0,0,3100.0,1,1960.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H277,2013,0.747945205,0,0,1,0.0,0,3100.0,1,1960.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,8
H278,2016,0.99726776,0,0,1,0.0,0,3100.0,1,1960.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H2891,2013,1.0,0,0,1,0.0,0,596.0,2,1990.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H2995,2013,0.747945205,0,0,1,0.0,0,1100.0,2,1960.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,8
H3046,2015,1.0,0,0,1,0.0,0,900.0,2,1930.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H3189,2014,1.0,0,0,0,1.0,1,10300.0,1,-1.0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H321,2012,1.0,0,0,1,0.0,0,1020.0,2,1960.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H322,2012,1.0,0,0,1,0.0,0,222.0,2,1900.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H323,2012,1.0,0,0,1,0.0,0,700.0,2,1900.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H324,2013,1.0,0,0,1,0.0,0,700.0,2,1900.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H325,2015,1.0,0,0,1,0.0,0,1595.0,2,1960.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H327,2016,0.99726776,0,0,1,0.0,0,6375.0,2,1962.0,83,1,0,0,0,0,0,1,0,0,0,0,0,0,12
H3282,2014,1.0,0,0,0,1.0,1,673.0,2,1960.0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H3283,2016,0.99726776,0,0,0,1.0,1,673.0,2,1960.0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H333,2013,0.747945205,0,0,1,0.0,0,1083.0,2,1960.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,8
H334,2014,1.0,0,0,1,0.0,0,1083.0,2,1960.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H347,2012,0.74863388,0,0,1,0.0,0,1139.0,2,1960.0,83,1,0,0,0,0,0,0,1,0,0,0,0,0,8
H3489,2013,1.0,0,0,1,0.0,0,4055.0,2,1983.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H3490,2014,1.0,0,0,1,0.0,0,4055.0,2,1983.0,83,1,0,0,0,0,0,1,0,0,0,0,0,0,12
H3492,2013,1.0,0,0,1,0.0,0,4400.0,2,1998.0,83,1,0,0,0,0,0,1,0,0,0,0,0,0,12
H3518,2012,1.0,0,0,0,1.0,1,1500.0,2,1960.0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,12
H352,2012,1.0,0,0,1,0.0,0,750.0,2,1960.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H3682,2016,0.99726776,0,0,1,0.0,0,2500.0,2,1900.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H3924,2014,1.0,0,1,0,1.0,1,1142.0,2,1980.0,83,0,1,0,0,0,0,0,0,0,0,0,0,1,12
H3976,2015,1.0,0,0,1,0.0,0,720.0,2,1960.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H4273,2015,1.0,0,0,1,0.0,0,3664.0,2,1960.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H4537,2015,1.0,0,0,1,0.0,0,1156.0,2,2000.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H4650,2012,1.0,0,0,1,0.0,0,6851.0,2,1980.0,83,1,0,0,0,1,0,0,0,0,0,0,0,0,12
H5130,2016,0.99726776,0,0,1,0.0,0,1936.0,2,1930.0,83,0,0,0,0,0,0,0,0,1,0,0,0,0,12
H5733,2012,1.0,0,0,0,1.0,1,1640.0,2,1980.0,83,1,1,0,0,0,0,0,0,0,0,0,0,0,12
H5763,2012,1.0,0,0,1,0.0,0,1130.0,2,1955.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H5841,2012,1.0,0,0,1,0.0,0,2210.0,2,1970.0,83,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H5842,2014,1.0,0,0,1,0.0,0,2210.0,2,1970.0,83,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H5843,2015,1.0,0,0,1,0.0,0,2210.0,2,1970.0,83,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H5844,2014,1.0,0,0,1,0.0,0,6048.0,2,1960.0,83,0,0,0,0,0,0,1,0,0,0,0,0,0,12
H5883,2014,1.0,0,0,1,0.0,0,1170.0,2,1920.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H5884,2015,1.0,0,0,1,0.0,0,1170.0,2,1920.0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,12
H5893,2014,1.0,0,0,1,0.0,0,2700.0,2,1960.0,83,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H5894,2015,1.0,0,0,1,0.0,0,2700.0,2,1960.0,83,0,0,0,0,1,0,0,0,0,0,0,0,0,12
H5905,2013,1.0,0,0,0,1.0,1,783.0,2,1980.0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,12
